"c5r2mtsc","c5r2mtsc_std","p5hmage","w3momed_hsb","w3income","catholic"
44.821,-0.585250305794778,28,0,27.5005,0
42.426,-0.831799622260227,35,1,32.5005,0
44.113,-0.658134195589157,50,1,17.5005,0
37.573,-1.33138368606266,31,1,17.5005,0
29.133,-2.20022553615385,40,1,17.5005,0
33.32,-1.76920174156477,35,0,22.5005,0
36.722,-1.41898847450195,28,1,7.5005,0
43.281,-0.743783060432269,34,0,22.5005,0
37.64,-1.32448648180246,30,1,22.5005,0
37.605,-1.32808949895331,29,1,27.5005,0
48.722,-0.183668308495522,31,0,17.5005,0
50.391,-0.0118558620734617,39,0,45.0005,0
57.185,0.68754123858051,38,1,32.5005,0
39.213,-1.16255659670845,33,1,22.5005,0
59.657,0.942017192777833,31,0,200.001,0
35.078,-1.58822733724483,33,1,45.0005,0
43.091,-0.763342296394037,32,0,17.5005,0
38.558,-1.22998448910296,51,0,27.5005,0
35.869,-1.50679914963557,40,1,17.5005,0
31.317,-1.97539726594068,31,1,7.5005,0
36.933,-1.39726742824967,29,0,22.5005,0
40.529,-1.02708315183641,45,1,5,0
52.229,0.177354010019856,32,0,62.5005,0
36.833,-1.40756176296639,31,0,32.5005,0
41.433,-0.934022365997259,30,1,62.5005,0
18.577,-3.28689550885083,29,1,5,0
48.937,-0.161535488854574,34,1,32.5005,0
40.321,-1.04849536804719,32,1,22.5005,0
40.773,-1.00196497512761,31,1,200.001,0
48.077,-0.250066767418368,27,1,45.0005,0
42.05,-0.870506320795095,55,1,12.5005,0
47.464,-0.313171039231862,38,1,37.5005,0
32.222,-1.88223353675436,32,1,22.5005,0
48.192,-0.238228282494139,30,1,22.5005,0
32.571,-1.846306308593,34,1,22.5005,0
53.134,0.270517739206174,36,1,27.5005,0
44.287,-0.640222053182064,37,1,7.5005,0
25.676,-2.55610068731086,37,0,37.5005,0
48.72,-0.183874195189856,36,0,45.0005,0
51.93,0.146573949216863,43,1,27.5005,0
30.286,-2.08153185687006,26,1,7.5005,0
30.115,-2.09913516923565,26,0,22.5005,0
42.459,-0.828402491803709,32,1,17.5005,0
27.925,-2.32458109953183,30,1,32.5005,0
41.915,-0.884403672662667,39,1,12.5005,0
60.634,1.04259284296019,40,1,45.0005,0
66.575,1.65417926848054,47,0,62.5005,0
55.443,0.508213927815244,41,0,87.5005,0
56.151,0.581097817609623,45,0,87.5005,0
61.243,1.10528534138502,42,0,32.5005,0
54.39,0.39981458324818,40,1,150.0005,0
65.987,1.59364858034622,39,0,62.5005,0
45.634,-0.501557364547842,39,1,37.5005,0
60.909,1.07090226343117,38,0,62.5005,0
44.489,-0.619427497054289,36,1,200.001,0
26.005,-2.52223232609285,29,1,12.5005,0
51.822,0.135456067722805,42,0,87.5005,0
51.659,0.118676302134551,38,0,87.5005,0
49.183,-0.136211425451442,30,1,37.5005,0
61.927,1.17569859084738,28,0,27.5005,0
53.591,0.317562848861586,34,0,32.5005,0
48.974,-0.157726585009387,25,0,37.5005,0
58.195,0.791514019219384,35,0,87.5005,0
67.526,1.75207839163655,45,0,87.5005,0
48.983,-0.156800094884882,35,1,87.5005,0
52.6,0.215545991818888,27,1,45.0005,0
57.638,0.734174574847252,41,0,87.5005,0
36.522,-1.43957714393539,30,1,27.5005,0
51.357,0.0875874112900557,40,0,62.5005,0
49.798,-0.0729012669436122,43,0,62.5005,0
55.869,0.552067793708472,38,0,87.5005,0
63.828,1.37139389381223,35,0,45.0005,0
57.934,0.764645805608744,33,0,150.0005,0
29.083,-2.20537270351221,41,0,87.5005,0
52.183,0.172618616050165,32,1,87.5005,0
66.613,1.65809111567289,37,0,45.0005,0
54.774,0.439344828560386,39,0,62.5005,0
38.147,-1.27229420478868,29,1,32.5005,0
52.466,0.201751583298483,42,0,87.5005,0
48.774,-0.178315254442827,41,0,150.0005,0
46.494,-0.413026085984048,33,1,200.001,0
54.19,0.379225913814739,35,0,150.0005,1
62.881,1.27390654404489,37,0,62.5005,0
58.193,0.79130813252505,39,0,87.5005,0
66.07,1.6021928781611,35,1,87.5005,0
54.29,0.38952024853146,37,0,62.5005,0
49.959,-0.0563273880496925,43,0,150.0005,0
63.383,1.32558410432283,44,0,150.0005,0
43.713,-0.699311534456038,36,1,62.5005,0
63.5,1.33762847594139,42,0,62.5005,0
50.086,-0.0432535829594583,37,1,150.0005,0
43.072,-0.765298219990214,46,1,5,0
49.673,-0.0857691853395125,33,1,62.5005,0
50.572,0.00677688376380235,33,1,87.5005,0
50.599,0.00955635413731618,28,0,7.5005,0
40.705,-1.00896512273498,37,0,87.5005,0
52.656,0.221310819260251,31,1,27.5005,0
65.453,1.53867683295894,39,0,62.5005,0
65.728,1.56698625342992,44,0,45.0005,0
62.267,1.21069932888423,38,1,62.5005,0
42.72,-0.801534278193069,39,1,17.5005,0
60.34,1.01232749889303,35,1,45.0005,0
43.79,-0.691384896724163,29,0,32.5005,0
55.42,0.505846230830398,30,1,27.5005,0
61.462,1.12782993441463,42,0,62.5005,0
45.563,-0.508866342196713,42,1,87.5005,0
52.56,0.2114282579322,39,1,37.5005,0
60.763,1.05587253474476,45,1,37.5005,0
68.657,1.86850731728265,42,0,45.0005,0
65.209,1.51355865625014,38,1,87.5005,0
49.043,-0.15062349405485,45,0,37.5005,0
60.152,0.992974149625599,28,1,45.0005,0
44.566,-0.611500859322414,37,1,12.5005,0
43.579,-0.713105942976443,35,1,45.0005,0
60.26,1.00409203111966,36,1,45.0005,0
60.365,1.01490108257221,30,1,62.5005,0
60.609,1.04001925928101,43,1,62.5005,0
41.201,-0.957905222540049,32,1,37.5005,0
42.371,-0.837461506354423,27,0,62.5005,0
62.378,1.22212604041979,33,1,37.5005,0
52.859,0.242208318735194,35,1,87.5005,0
61.314,1.11259431903389,34,0,87.5005,0
42.682,-0.805446125385423,35,1,62.5005,0
51.743,0.127323543296596,34,1,32.5005,0
64.608,1.45168970460265,40,0,37.5005,0
56.025,0.568126955866555,44,0,87.5005,0
58.55,0.828058907463741,48,0,150.0005,0
65.96,1.59086910997271,36,0,200.001,0
55.491,0.51315520847927,48,0,150.0005,0
54.415,0.40238816692736,46,1,37.5005,0
45.497,-0.515660603109749,38,0,45.0005,0
39.453,-1.13785019338832,34,1,22.5005,0
65.476,1.54104452994378,41,1,45.0005,0
54.699,0.431624077522845,32,0,37.5005,0
44.518,-0.61644213998644,37,0,62.5005,0
57.185,0.68754123858051,38,1,62.5005,0
64.295,1.41946843693932,39,0,62.5005,0
50.825,0.0328215505971045,30,1,62.5005,0
58.195,0.791514019219384,39,1,62.5005,0
53.497,0.307886174227868,42,0,62.5005,0
56.874,0.65552585761151,31,1,17.5005,0
53.439,0.301915460092171,48,0,45.0005,0
49.212,-0.133226068383593,42,0,87.5005,0
64.7,1.46116049254203,42,0,150.0005,0
60.701,1.04949004722039,49,0,150.0005,0
48.455,-0.211154182189165,42,1,45.0005,0
64.034,1.39260022332868,39,0,87.5005,0
48.935,-0.161741375548908,35,0,150.0005,0
61.324,1.11362375250556,36,0,150.0005,0
56.165,0.582539024469964,39,0,200.001,0
60.079,0.985459285282393,35,0,62.5005,0
63.527,1.34040794631491,38,0,87.5005,0
47.478,-0.311729832371521,34,1,37.5005,0
53.691,0.327857183578306,39,1,87.5005,0
61.94,1.17703685436056,38,0,87.5005,0
45.184,-0.547881870773083,39,1,87.5005,0
53.658,0.324460053121788,35,1,150.0005,0
55.072,0.470021946016212,34,1,62.5005,0
54.204,0.38066712067508,32,1,37.5005,0
53.92,0.351431210079595,63,1,17.5005,0
37.911,-1.29658883472014,38,0,45.0005,0
54.288,0.389314361837125,42,1,37.5005,0
42.937,-0.779195571857787,33,1,22.5005,0
54.258,0.38622606142211,58,1,7.5005,0
41.848,-0.89130087692287,30,1,45.0005,0
55.859,0.5510383602368,29,1,17.5005,0
56.651,0.632569491193224,35,0,62.5005,0
43.294,-0.742444796919096,38,1,22.5005,0
53.983,0.357916640951128,41,0,62.5005,0
37.221,-1.36761974426551,30,1,27.5005,0
47.174,-0.343024609910351,40,1,17.5005,0
49.003,-0.154741227941538,40,1,27.5005,0
53.676,0.326313033370798,32,1,37.5005,0
63.177,1.30437777480639,41,0,150.0005,0
61.383,1.11969740998842,33,0,87.5005,0
61.86,1.16880138658718,45,0,200.001,0
58.687,0.842162146025647,41,0,87.5005,0
49.151,-0.139505612560792,55,1,62.5005,0
38.898,-1.19498375106612,32,1,37.5005,0
70.585,2.06698209062102,41,0,62.5005,0
60.244,1.00244493756498,48,0,87.5005,0
70.927,2.1021887153522,45,0,62.5005,0
52.343,0.189089551596917,32,1,22.5005,0
48.054,-0.252434464403213,36,1,27.5005,0
44.654,-0.6024418447717,28,1,27.5005,0
55.322,0.495757782808013,32,1,45.0005,0
40.584,-1.02142126774221,36,0,27.5005,0
47.599,-0.29927368736429,24,0,17.5005,0
49.844,-0.068165872973921,29,1,32.5005,0
56.111,0.576980083722935,41,1,62.5005,0
46.083,-0.455335801669769,28,1,62.5005,0
37.817,-1.30626550935386,55,1,27.5005,0
50.841,0.0344686441517796,47,1,12.5005,0
37.79,-1.30904497972738,36,0,27.5005,0
59.722,0.948708510343702,25,0,62.5005,0
52.003,0.154088813560068,36,1,27.5005,0
50.908,0.0413658484119821,30,0,37.5005,0
59.545,0.930487537895107,34,1,22.5005,0
64.986,1.49060228983185,33,0,45.0005,0
55.994,0.564935712104372,61,1,7.5005,0
42.847,-0.788460473102835,32,1,37.5005,0
34.759,-1.62106626499117,51,1,27.5005,0
34.231,-1.67542035229545,38,1,62.5005,0
45.48,-0.517410640011592,36,1,27.5005,0
47.835,-0.27497905743283,27,1,32.5005,0
33.305,-1.77074589177228,52,1,17.5005,0
52.587,0.214207728305715,30,1,22.5005,0
41.85,-0.891094990228535,34,0,7.5005,0
55.466,0.51058162480009,31,0,87.5005,0
57.705,0.741071779107455,26,1,62.5005,0
23.356,-2.79492925273877,39,1,22.5005,0
45.572,-0.507939852072208,32,0,45.0005,0
48.987,-0.156388321496213,30,0,22.5005,0
51.951,0.148735759507374,44,1,62.5005,0
38.583,-1.22741090542378,26,1,37.5005,0
55.133,0.476301490193411,59,1,27.5005,0
68.048,1.80581481885783,43,1,27.5005,0
57.423,0.712041755206304,34,0,62.5005,0
61.729,1.15531580810828,28,1,45.0005,0
53.856,0.344842835860894,37,0,62.5005,0
38.114,-1.2756913352452,45,0,45.0005,0
55.65,0.529523200678854,36,0,150.0005,0
51.01,0.0518660698230364,43,0,62.5005,0
57.317,0.701129760406581,37,0,12.5005,0
40.461,-1.03408329944378,33,1,32.5005,0
47.86,-0.27240547375365,32,0,62.5005,0
45.336,-0.532234482003669,29,1,17.5005,0
55.577,0.522008336335649,32,1,7.5005,0
54.544,0.415667858711929,30,1,27.5005,0
49.761,-0.0767101707887986,29,1,37.5005,0
43.018,-0.770857160737243,33,1,45.0005,0
36.916,-1.39901746515151,51,1,45.0005,0
46.127,-0.450806294394411,34,1,27.5005,0
43.961,-0.673781584358572,29,1,27.5005,0
45.369,-0.528837351547151,31,1,22.5005,0
60.164,0.994209469791605,25,1,27.5005,0
59.305,0.905781134574979,29,1,37.5005,0
46.141,-0.449365087534071,31,1,62.5005,0
44.693,-0.59842705423218,31,1,27.5005,0
54.724,0.434197661202025,48,0,32.5005,0
36.203,-1.47241607168173,55,1,7.5005,0
52.758,0.231811040671306,30,0,27.5005,0
52.339,0.188677778208248,33,1,87.5005,0
56.28,0.594377509394192,38,0,32.5005,0
59.455,0.921222636650059,35,1,22.5005,0
59.979,0.975164950565673,30,0,37.5005,0
58.733,0.846897539995339,32,1,62.5005,0
53.505,0.308709721005206,35,1,27.5005,0
41.408,-0.936595949676438,30,0,22.5005,0
20.957,-3.04189034259289,25,1,22.5005,0
41.535,-0.923522144586204,32,1,27.5005,0
38.477,-1.23832290022351,42,0,12.5005,0
52.671,0.222854969467759,38,1,45.0005,0
31.567,-1.94966142914888,42,1,37.5005,0
60.559,1.03487209192265,32,0,62.5005,0
53.818,0.34093098866854,30,1,37.5005,0
39.641,-1.11849684412088,28,1,45.0005,0
57.333,0.702776853961256,35,1,45.0005,0
62.878,1.27359771400339,35,1,12.5005,0
38.558,-1.22998448910296,31,0,27.5005,0
52.771,0.23314930418448,43,0,62.5005,0
58.806,0.854412404338544,40,1,37.5005,0
46.717,-0.390069719565762,36,0,62.5005,0
56.117,0.577597743805938,39,0,150.0005,0
40.588,-1.02100949435354,40,1,45.0005,0
57.788,0.749616076922333,28,1,37.5005,0
53.157,0.272885436191019,35,0,62.5005,0
66.813,1.67867978510633,46,0,87.5005,0
54.206,0.380873007369415,27,1,87.5005,0
36.192,-1.47354844850056,32,1,17.5005,0
65.87,1.58160420872766,38,0,87.5005,0
54.734,0.435227094673698,61,1,62.5005,0
48.597,-0.196536226891422,44,0,62.5005,0
60.648,1.04403404982053,29,0,62.5005,0
57.957,0.76701350259359,43,1,62.5005,0
34.139,-1.68489114023483,31,1,12.5005,0
42.945,-0.778372025080449,34,1,22.5005,0
55.952,0.56061209152335,39,1,62.5005,0
45.409,-0.524719617660463,39,0,87.5005,0
60.244,1.00244493756498,30,1,62.5005,0
43.659,-0.704870475203067,27,1,32.5005,0
50.224,-0.0290474010503846,31,1,37.5005,0
55.596,0.523964259931825,30,1,45.0005,0
42.899,-0.78310741905014,38,1,5,0
45.77,-0.487557069333102,34,0,62.5005,0
41.931,-0.882756579107992,52,1,22.5005,0
55.665,0.531067350886363,39,0,45.0005,0
50.088,-0.0430476962651237,39,0,45.0005,0
57.158,0.684761768206996,36,1,32.5005,0
52.158,0.170045032370985,62,0,62.5005,0
57.517,0.721718429840021,36,1,62.5005,0
44.764,-0.591118076583308,32,0,27.5005,0
31.845,-1.92104317863639,44,1,37.5005,0
53.026,0.259399857712117,40,0,27.5005,0
44.985,-0.568367596859356,30,0,37.5005,0
36.355,-1.45676868291231,31,1,22.5005,0
32.412,-1.86267430079259,33,1,17.5005,0
33.96,-1.70331799937776,71,1,22.5005,0
48.419,-0.214860142687185,47,1,12.5005,0
36.04,-1.48919583726998,49,0,27.5005,0
37.84,-1.30389781236902,34,0,32.5005,0
53.474,0.305518477243022,39,0,150.0005,1
48.152,-0.242346016380827,35,1,62.5005,0
43.016,-0.771063047431578,37,0,87.5005,1
67.159,1.71429818322618,46,0,200.001,1
54.229,0.38324070435426,39,0,62.5005,1
48.327,-0.224330930626567,46,0,150.0005,0
54.067,0.366563882113174,38,0,150.0005,1
53.29,0.286576901364257,37,0,200.001,1
67.783,1.77853483185852,49,0,37.5005,1
63.648,1.35286409132214,33,0,87.5005,1
55.364,0.500081403389035,44,0,200.001,1
45.054,-0.561264505904819,39,0,150.0005,1
57.874,0.758469204778712,38,0,87.5005,1
56.67,0.634525414789401,34,0,62.5005,1
52.347,0.189501324985586,39,0,150.0005,0
63.102,1.29665702376884,41,0,150.0005,1
70.614,2.06996744768887,37,0,87.5005,0
48.893,-0.16606499612993,34,0,87.5005,1
36.136,-1.47931327594193,39,0,150.0005,1
62.384,1.22274370050279,51,0,150.0005,1
66.581,1.65479692856354,41,0,200.001,1
53.297,0.287297504794428,31,0,27.5005,0
48.949,-0.160300168688567,45,0,27.5005,0
53.255,0.282973884213406,29,1,62.5005,0
62.465,1.23108211162334,32,1,62.5005,0
47.293,-0.330774351597454,39,0,87.5005,0
53.599,0.318386395638923,33,1,62.5005,0
54.843,0.446447919514923,49,0,45.0005,0
68.536,1.85605117227542,29,1,62.5005,0
39.14,-1.17007146105165,39,0,12.5005,0
56.359,0.602510033820401,42,0,87.5005,0
51.277,0.0793519435166797,37,1,37.5005,0
31.146,-1.99300057830627,28,1,27.5005,0
51.803,0.133500144126628,29,1,17.5005,0
49.928,-0.0595186318118764,30,1,27.5005,0
55.875,0.552685453791475,32,1,27.5005,0
53.409,0.298827159677155,31,1,45.0005,0
52.327,0.187442458042242,33,1,27.5005,0
66.907,1.68835645974005,39,0,45.0005,0
55.742,0.538993988618237,41,1,45.0005,0
61.341,1.1153737894074,31,1,32.5005,0
66.035,1.59858986101025,46,1,45.0005,0
59.651,0.941399532694831,42,0,45.0005,0
41.068,-0.971596687713288,29,1,32.5005,0
53.772,0.336195594698849,42,0,200.001,0
44.708,-0.596882904024672,44,0,62.5005,0
42.415,-0.832931999079066,44,0,150.0005,0
58.731,0.846691653301005,33,0,150.0005,0
39.219,-1.16193893662544,37,0,37.5005,0
55.181,0.481242770857437,38,0,87.5005,1
42.565,-0.817490497003986,27,0,37.5005,0
46.333,-0.429599964877968,27,0,37.5005,0
47.138,-0.34673057040837,30,0,62.5005,0
43.118,-0.760562826020523,35,1,45.0005,0
57.35,0.704526890863098,36,1,45.0005,0
54.838,0.445933202779087,32,1,32.5005,0
32.754,-1.82746767606141,27,0,45.0005,0
45.292,-0.536763989279025,29,1,17.5005,0
47.201,-0.340245139536836,44,1,62.5005,0
48.307,-0.226389797569911,42,0,45.0005,0
27.249,-2.39417080221685,40,0,32.5005,0
54.246,0.384990741256103,37,1,150.0005,0
30.597,-2.04951647590106,36,0,22.5005,0
55.364,0.500081403389035,33,0,62.5005,0
47.939,-0.264272949327441,36,1,62.5005,0
43.999,-0.669869737166218,36,1,37.5005,0
52.35,0.189810155027088,52,1,27.5005,0
56.315,0.597980526545044,31,0,32.5005,0
64.358,1.42595386781085,31,1,45.0005,0
53.63,0.321577639401107,36,0,45.0005,0
32.875,-1.81501153105417,34,1,22.5005,0
31.263,-1.9809562066877,28,1,17.5005,0
55.642,0.528699653901517,51,0,12.5005,0
53.639,0.322504129525611,32,0,62.5005,0
34.517,-1.64597855500563,28,1,17.5005,0
41.195,-0.958522882623053,27,1,17.5005,0
36.557,-1.43597412678454,30,1,5,0
52.836,0.239840621750348,25,1,17.5005,0
35.475,-1.54735882841945,26,1,17.5005,0
45,-0.566823446651848,27,0,45.0005,0
37.588,-1.32983953585515,35,1,5,0
47.685,-0.29042055950791,37,1,27.5005,0
49.529,-0.100593027331589,26,1,62.5005,0
43.853,-0.684899465852629,48,0,37.5005,0
29.786,-2.13300353045366,46,1,17.5005,0
67.535,1.75300488176105,45,1,12.5005,0
52.087,0.162736054722114,39,0,62.5005,0
57.738,0.744468909563973,47,1,5,0
55.085,0.471360209529386,25,0,62.5005,0
40.041,-1.077319505254,37,0,12.5005,0
55.076,0.470433719404881,36,1,32.5005,0
47.115,-0.349098267393216,31,1,62.5005,0
40.534,-1.02656843510057,30,1,17.5005,0
45.1,-0.556529111935128,34,0,37.5005,0
45.776,-0.486939409250099,35,0,150.0005,1
27.701,-2.34764040929728,46,0,200.001,1
47.989,-0.259125781969081,36,0,87.5005,1
69.563,1.96177398981614,46,0,62.5005,1
48.555,-0.200859847472445,50,0,87.5005,1
53.768,0.33578382131018,38,0,87.5005,1
61.794,1.16200712567414,51,0,62.5005,1
63.033,1.28955393281431,37,0,200.001,1
51.793,0.132470710654956,44,0,45.0005,1
45.901,-0.474071490854199,36,0,87.5005,1
69.746,1.98061262234774,44,0,62.5005,1
53.416,0.299547763107325,42,0,150.0005,1
49.466,-0.107078458203123,42,0,62.5005,1
52.018,0.155632963767576,37,0,150.0005,1
54.799,0.441918412239566,38,0,87.5005,1
48.891,-0.166270882824265,44,0,32.5005,1
37.675,-1.3208834646516,45,0,150.0005,1
51.375,0.0894403915390654,49,0,150.0005,1
51.4,0.0920139752182453,39,1,32.5005,1
56.829,0.650893406988986,37,0,32.5005,1
49.569,-0.0964752934449014,47,0,62.5005,0
59.474,0.923178560246235,48,0,27.5005,1
49.049,-0.150005833971847,41,1,32.5005,1
56.132,0.579141894013446,37,0,37.5005,1
46.901,-0.371128143686997,36,0,87.5005,1
48.718,-0.18408008188419,28,1,62.5005,1
55.074,0.470227832710546,37,0,62.5005,1
55.596,0.523964259931825,41,0,45.0005,1
45.098,-0.556734998629463,43,0,87.5005,1
49.519,-0.101622460803262,39,1,32.5005,1
51.857,0.139059084873657,27,1,27.5005,1
44.393,-0.62931005838234,38,0,37.5005,1
45.595,-0.505572155087363,46,0,62.5005,1
32.992,-1.80296715943561,40,0,37.5005,0
45.182,-0.548087757467417,31,0,32.5005,1
45.995,-0.464394816220483,47,0,62.5005,1
40.525,-1.02749492522508,29,1,27.5005,0
38.466,-1.23945527704235,46,1,27.5005,0
41.794,-0.896859817669899,37,1,45.0005,0
49.187,-0.135799652062773,32,1,12.5005,0
50.351,-0.0159735959601497,26,0,62.5005,0
40.417,-1.03861280671914,37,0,32.5005,0
68.071,1.80818251584267,43,1,62.5005,0
63.146,1.3011865310442,31,1,32.5005,0
39.309,-1.1526740353804,38,0,17.5005,0
60.953,1.07543177070653,30,1,32.5005,0
65.563,1.55000060114733,30,1,45.0005,0
51.674,0.120220452342059,35,1,32.5005,0
29.287,-2.1843722606901,29,1,62.5005,0
37.415,-1.34764873491508,34,1,37.5005,0
52.644,0.220075499094245,27,0,27.5005,0
33.889,-1.71062697702663,34,1,62.5005,0
41.831,-0.893050913824712,48,1,45.0005,0
47.447,-0.314921076133704,39,0,32.5005,0
56.555,0.622686929865173,37,0,22.5005,0
33.148,-1.78690799727753,39,1,22.5005,0
61.631,1.14522736008589,37,0,45.0005,0
47.981,-0.259949328746419,37,1,32.5005,0
35.796,-1.51431401397878,36,1,12.5005,0
39.34,-1.14948279161821,44,1,87.5005,1
57.54,0.724086126824867,48,1,62.5005,1
49.498,-0.103784271093773,46,0,87.5005,1
53.245,0.281944450741733,33,1,87.5005,1
65.985,1.59344269365189,31,0,62.5005,1
51.327,0.0844991108750395,40,0,87.5005,1
36.924,-1.39819391837417,36,0,45.0005,1
43.104,-0.762004032880864,41,0,87.5005,1
55.437,0.50759626773224,37,0,62.5005,1
44.952,-0.571764727315874,42,1,45.0005,1
47.962,-0.261905252342595,45,0,87.5005,1
70.852,2.09446796431466,52,1,22.5005,0
61.798,1.16241889906281,42,1,37.5005,0
54.45,0.405991184078212,29,1,12.5005,0
54.657,0.427300456941823,32,1,32.5005,0
64.927,1.48452863234899,29,1,27.5005,0
46.992,-0.361760299094782,46,0,87.5005,0
48.482,-0.208374711815651,67,1,22.5005,0
46.592,-0.402937637961663,50,1,62.5005,0
48.814,-0.174197520556139,34,1,87.5005,0
55.756,0.540435195478578,40,1,62.5005,0
52.982,0.254870350436759,38,1,62.5005,0
52.573,0.212766521445374,37,1,37.5005,0
43.154,-0.756856865522503,41,1,62.5005,0
56.115,0.577391857111604,34,1,87.5005,0
52.108,0.164897865012624,45,1,27.5005,0
45.294,-0.536558102584691,34,0,87.5005,0
60.678,1.04712235023555,39,0,62.5005,0
60.822,1.06194619222762,34,0,62.5005,0
37.627,-1.32582474531563,39,0,27.5005,0
59.682,0.944590776457014,40,0,62.5005,0
60.3,1.00820976500634,43,0,62.5005,0
46.951,-0.365980976328637,34,1,87.5005,0
56.422,0.608995464691934,39,0,62.5005,0
43.876,-0.682531768867784,42,0,62.5005,0
54.1,0.369961012569691,39,1,62.5005,0
57.294,0.698762063421735,37,0,62.5005,0
36.678,-1.42351798177731,28,1,37.5005,0
39.194,-1.16451252030462,30,1,12.5005,0
55.304,0.493904802559003,39,0,150.0005,1
59.981,0.975370837260007,43,0,87.5005,1
51.676,0.120426339036393,43,0,150.0005,1
48.125,-0.245125486754342,39,0,150.0005,1
57.68,0.738498195428275,43,0,62.5005,1
55.097,0.472595529695392,37,0,87.5005,1
56.835,0.651511067071989,43,1,150.0005,1
60.538,1.03271028163214,38,0,200.001,1
48.363,-0.220624970128548,39,0,150.0005,1
80.185,3.05523822342616,40,0,62.5005,1
48.421,-0.21465425599285,43,0,87.5005,1
66.035,1.59858986101025,36,0,62.5005,1
66.713,1.66838545038961,49,0,87.5005,1
48.686,-0.187374268993541,44,0,200.001,1
43.798,-0.690561349946825,37,0,45.0005,1
63.164,1.30303951129321,43,0,150.0005,1
38.779,-1.20723400937901,45,0,27.5005,1
45.893,-0.474895037631537,45,1,62.5005,1
50.468,-0.00392922434158659,40,0,62.5005,1
41.282,-0.949566811419506,32,0,22.5005,1
50.482,-0.0024880174812462,36,1,45.0005,0
63.65,1.35306997801647,40,0,87.5005,0
53.036,0.260429291183788,44,0,27.5005,0
43.17,-0.755209771967828,38,1,5,0
35.045,-1.59162446770135,27,1,27.5005,0
39.29,-1.15462995897657,38,1,12.5005,0
56.121,0.578009517194607,35,1,17.5005,0
42.492,-0.825005361347192,30,1,27.5005,0
43.016,-0.771063047431578,29,1,22.5005,0
46.594,-0.402731751267328,52,1,62.5005,0
39.384,-1.14495328434286,26,1,5,0
35.911,-1.50247552905455,31,0,7.5005,0
60.857,1.06554920937848,37,0,87.5005,0
62.513,1.23602339228736,32,0,37.5005,0
56.785,0.646363899713629,44,0,87.5005,0
49.147,-0.139917385949461,26,1,22.5005,0
53.32,0.289665201779274,46,0,87.5005,0
25.92,-2.53098251060207,39,0,87.5005,0
46.959,-0.365157429551299,42,1,27.5005,0
27.964,-2.3205663089923,35,1,27.5005,0
37.304,-1.35907544645064,45,0,37.5005,0
32.08,-1.8968514920521,32,1,22.5005,0
29.85,-2.12641515623496,33,1,7.5005,0
43.118,-0.760562826020523,44,1,5,0
49.752,-0.0776366609133035,42,1,12.5005,0
44.289,-0.640016166487729,36,1,37.5005,0
60.283,1.0064597281045,45,0,150.0005,1
52.627,0.218325462192403,35,1,150.0005,1
53.737,0.332592577547997,40,0,62.5005,1
51.131,0.0643222148302681,34,0,62.5005,1
65.801,1.57450111777312,40,0,87.5005,1
65.321,1.52508831113287,48,0,87.5005,1
43.277,-0.744194833820938,44,0,45.0005,1
58.788,0.852559424089535,33,0,62.5005,1
63.99,1.38807071605332,35,0,62.5005,1
60.133,0.991018226029422,40,0,200.001,1
63.183,1.30499543488939,32,0,200.001,1
58.072,0.778851987517819,38,1,87.5005,1
59.858,0.962708805558441,38,0,22.5005,1
57.842,0.755175017669362,46,0,87.5005,1
49.252,-0.129108334496905,31,1,12.5005,0
45.822,-0.482204015280408,56,1,17.5005,0
52.583,0.213795954917045,38,0,62.5005,1
41.078,-0.970567254241615,38,1,87.5005,1
63.093,1.29573053364434,36,0,87.5005,1
59.574,0.933472894962956,42,1,87.5005,1
65.086,1.50089662454857,47,0,150.0005,1
53.18,0.275253133175865,38,1,45.0005,1
57.398,0.709468171527124,38,1,62.5005,1
44.558,-0.612324406099752,40,1,62.5005,1
42.661,-0.807607935675934,72,1,22.5005,1
63.235,1.31034848894208,46,0,62.5005,0
54.888,0.451080370137446,42,1,87.5005,1
51.634,0.116102718455371,38,0,62.5005,0
62.401,1.22449373740464,35,1,200.001,0
56.922,0.660467138275535,39,1,150.0005,0
69.567,1.96218576320481,43,1,87.5005,0
65.384,1.5315737420044,34,1,150.0005,0
49.383,-0.115622756018001,31,1,37.5005,0
76.32,2.65736218662492,43,1,22.5005,0
55.212,0.48443401461962,33,0,87.5005,0
42.716,-0.801946051581738,32,1,45.0005,0
37.108,-1.37925234249541,29,0,27.5005,0
62.559,1.24075878625705,38,1,150.0005,0
45.997,-0.464188929526148,35,0,87.5005,0
64.616,1.45251325137999,33,0,87.5005,0
55.224,0.485669334785626,32,0,45.0005,0
56.927,0.660981855011372,37,0,87.5005,0
60.726,1.05206363089957,39,0,62.5005,0
63.922,1.38107056844595,30,0,87.5005,0
47.66,-0.292994143187091,31,1,17.5005,0
46.16,-0.447409163937894,28,1,37.5005,0
46.706,-0.391202096384601,31,1,62.5005,0
46.147,-0.448747427451068,25,0,37.5005,0
33.384,-1.76261336734607,28,1,22.5005,0
53.272,0.284723921115248,39,1,17.5005,0
37.385,-1.35073703533009,36,1,62.5005,0
60.504,1.02921020782845,36,0,45.0005,0
54.402,0.401049903414186,27,1,37.5005,0
36.065,-1.4866222535908,36,0,17.5005,0
61.852,1.16797783980984,35,1,37.5005,0
67.819,1.78224079235654,42,1,87.5005,0
